n   Temperature [K]
 73 1.000000e+03 1.778279e+03 3.162278e+03 5.623413e+03 5.802259e+03 1.000000e+04 1.160452e+04 1.740678e+04 1.778279e+04 2.320904e+04 3.162278e+04 5.623413e+04 5.802259e+04 8.123163e+04 1.000000e+05 1.160452e+05 1.740678e+05 1.778279e+05 2.669039e+05 3.162278e+05 3.713446e+05 5.623413e+05 6.034349e+05 8.587343e+05 1.000000e+06 1.160452e+06 1.778279e+06 1.914745e+06 2.727062e+06 3.162278e+06 3.597401e+06 4.525762e+06 5.512146e+06 5.623413e+06 7.600959e+06 9.805818e+06 1.000000e+07 1.160452e+07 1.672211e+07 1.778279e+07 2.233870e+07 2.847749e+07 3.162278e+07 3.516169e+07 4.241451e+07 5.025917e+07 5.623413e+07 5.871886e+07 6.781680e+07 7.757620e+07 8.802027e+07 9.917221e+07 1.000000e+08 1.160452e+08 1.778279e+08 2.320904e+08 3.162278e+08 5.623413e+08 5.802259e+08 1.000000e+09 1.160452e+09 1.778279e+09 3.162278e+09 5.623413e+09 1.000000e+10 1.778279e+10 3.162278e+10 5.623413e+10 1.000000e+11 1.778279e+11 3.162278e+11 5.623413e+11 1.000000e+12
Q   Rate [m3/s]
  9 6.133000e-29 6.133000e-29 6.133000e-29 6.133000e-29 6.133000e-29 4.866760e-22 6.727000e-22 1.151000e-19 1.935079e-19 1.325000e-18 1.595752e-17 5.875965e-17 6.187000e-17 1.092000e-16 1.367486e-16 1.603000e-16 2.088000e-16 2.096830e-16 2.306000e-16 2.252162e-16 2.192000e-16 1.790405e-16 1.704000e-16 1.278000e-16 1.124148e-16 9.494000e-17 6.107100e-17 5.359000e-17 3.431000e-17 2.904944e-17 2.379000e-17 1.741000e-17 1.324000e-17 1.298303e-17 8.416000e-18 5.844000e-18 5.707758e-18 4.582000e-18 2.692000e-18 2.516182e-18 1.761000e-18 1.231000e-18 1.075952e-18 9.015000e-19 6.828000e-19 5.308000e-19 4.533910e-19 4.212000e-19 3.400000e-19 2.783000e-19 2.305000e-19 1.930000e-19 1.910180e-19 1.526000e-19 1.001850e-19 5.415000e-20 4.438129e-20 1.580647e-20 1.373000e-20 7.311404e-21 4.858000e-21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 10 1.129000e-30 1.129000e-30 1.129000e-30 1.129000e-30 1.129000e-30 7.050906e-23 9.746000e-23 3.316000e-20 6.590869e-20 5.385000e-19 1.150630e-17 4.358864e-17 4.592000e-17 8.904000e-17 1.154349e-16 1.380000e-16 1.872000e-16 1.883624e-16 2.159000e-16 2.141998e-16 2.123000e-16 1.793001e-16 1.722000e-16 1.323000e-16 1.170787e-16 9.979000e-17 6.504458e-17 5.737000e-17 3.705000e-17 3.143440e-17 2.582000e-17 1.895000e-17 1.445000e-17 1.417088e-17 9.210000e-18 6.407000e-18 6.258127e-18 5.028000e-18 2.959000e-18 2.765997e-18 1.937000e-18 1.356000e-18 1.185282e-18 9.932000e-19 7.526000e-19 5.852000e-19 4.999513e-19 4.645000e-19 3.750000e-19 3.070000e-19 2.543000e-19 2.129000e-19 2.107168e-19 1.684000e-19 1.105757e-19 5.979000e-20 4.900382e-20 1.745275e-20 1.516000e-20 8.074368e-21 5.366000e-21 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 11 7.252000e-51 7.252000e-51 7.252000e-51 7.252000e-51 7.252000e-51 2.229001e-33 3.081000e-33 1.783000e-27 7.904494e-26 1.194000e-24 1.950448e-20 7.655430e-20 8.070000e-20 5.549000e-19 1.594360e-18 2.483000e-18 1.047000e-17 1.152025e-17 3.640000e-17 5.417612e-17 7.404000e-17 1.288150e-16 1.406000e-16 1.713000e-16 1.729387e-16 1.748000e-16 1.489170e-16 1.432000e-16 1.093000e-16 9.660864e-17 8.392000e-17 6.558000e-17 5.224000e-17 5.133125e-17 3.518000e-17 2.528000e-17 2.473050e-17 2.019000e-17 1.223000e-17 1.145780e-17 8.141000e-18 5.756000e-18 5.046402e-18 4.248000e-18 3.235000e-18 2.525000e-18 2.161263e-18 2.010000e-18 1.627000e-18 1.334000e-18 1.107000e-18 9.282000e-19 9.187363e-19 7.353000e-19 4.834203e-19 2.622000e-19 2.149419e-19 7.670537e-20 6.666000e-20 3.551476e-20 2.361000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 12 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.679166e-50 2.321000e-50 1.715000e-38 8.411884e-34 1.298000e-32 6.866129e-23 2.695051e-22 2.841000e-22 2.223000e-20 3.074036e-19 5.512000e-19 6.536000e-18 7.720883e-18 3.579000e-17 5.816600e-17 8.317000e-17 1.485362e-16 1.626000e-16 1.918000e-16 1.903486e-16 1.887000e-16 1.539710e-16 1.463000e-16 1.083000e-16 9.494357e-17 8.159000e-17 6.296000e-17 4.969000e-17 4.880522e-17 3.308000e-17 2.360000e-17 2.307965e-17 1.878000e-17 1.131000e-17 1.058992e-17 7.497000e-18 5.289000e-18 4.633516e-18 3.896000e-18 2.964000e-18 2.312000e-18 1.977927e-18 1.839000e-18 1.487000e-18 1.220000e-18 1.012000e-18 8.477000e-19 8.390507e-19 6.714000e-19 4.412423e-19 2.391000e-19 1.960012e-19 6.993125e-20 6.077000e-20 3.237393e-20 2.152000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 13 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 3.919742e-47 5.418000e-47 2.820000e-36 3.687684e-32 5.690000e-31 3.037918e-22 1.192425e-21 1.257000e-21 6.496000e-20 6.580038e-19 1.165000e-18 1.057000e-17 1.209414e-17 4.820000e-17 7.389131e-17 1.026000e-16 1.709041e-16 1.856000e-16 2.117000e-16 2.082353e-16 2.043000e-16 1.639193e-16 1.550000e-16 1.136000e-16 9.935848e-17 8.512000e-17 6.545000e-17 5.154000e-17 5.061633e-17 3.420000e-17 2.437000e-17 2.383022e-17 1.937000e-17 1.164000e-17 1.089858e-17 7.714000e-18 5.439000e-18 4.764694e-18 4.006000e-18 3.047000e-18 2.376000e-18 2.032745e-18 1.890000e-18 1.528000e-18 1.253000e-18 1.039000e-18 8.709000e-19 8.620103e-19 6.897000e-19 4.532600e-19 2.456000e-19 2.013266e-19 7.182092e-20 6.241000e-20 3.324706e-20 2.210000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 14 3.972000e-68 3.972000e-68 3.972000e-68 3.972000e-68 3.972000e-68 1.988810e-41 2.749000e-41 1.871000e-32 2.787728e-29 4.299000e-28 4.079559e-21 1.601283e-20 1.688000e-20 3.805000e-19 2.123177e-18 3.613000e-18 2.031000e-17 2.230276e-17 6.951000e-17 9.873859e-17 1.314000e-16 2.021730e-16 2.174000e-16 2.399000e-16 2.340943e-16 2.275000e-16 1.800752e-16 1.696000e-16 1.235000e-16 1.078333e-16 9.217000e-17 7.071000e-17 5.559000e-17 5.458962e-17 3.681000e-17 2.620000e-17 2.561811e-17 2.081000e-17 1.250000e-17 1.170287e-17 8.279000e-18 5.836000e-18 5.111815e-18 4.297000e-18 3.268000e-18 2.548000e-18 2.180025e-18 2.027000e-18 1.639000e-18 1.344000e-18 1.114000e-18 9.339000e-19 9.243627e-19 7.395000e-19 4.859699e-19 2.633000e-19 2.158365e-19 7.699904e-20 6.691000e-20 3.564177e-20 2.369000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 15 1.659000e-56 1.659000e-56 1.659000e-56 1.659000e-56 1.659000e-56 1.374587e-35 1.900000e-35 1.531000e-28 2.492471e-26 3.824000e-25 6.641396e-20 2.606829e-19 2.748000e-19 2.828000e-18 9.001900e-18 1.428000e-17 4.618000e-17 4.859886e-17 1.059000e-16 1.349444e-16 1.674000e-16 2.314248e-16 2.452000e-16 2.616000e-16 2.538278e-16 2.450000e-16 1.931522e-16 1.817000e-16 1.324000e-16 1.156582e-16 9.892000e-17 7.597000e-17 5.978000e-17 5.870771e-17 3.965000e-17 2.824000e-17 2.761493e-17 2.245000e-17 1.350000e-17 1.263980e-17 8.945000e-18 6.309000e-18 5.526937e-18 4.647000e-18 3.535000e-18 2.757000e-18 2.358655e-18 2.193000e-18 1.774000e-18 1.454000e-18 1.206000e-18 1.011000e-18 1.000678e-18 8.006000e-19 5.261997e-19 2.852000e-19 2.337874e-19 8.339846e-20 7.247000e-20 3.860453e-20 2.566000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 16 1.235000e-36 1.235000e-36 1.235000e-36 1.235000e-36 1.235000e-36 1.213254e-25 1.677000e-25 6.636000e-22 3.002189e-21 3.675000e-20 6.744156e-18 2.636425e-17 2.779000e-17 7.741000e-17 1.143337e-16 1.459000e-16 2.146000e-16 2.170221e-16 2.744000e-16 2.935268e-16 3.149000e-16 3.358850e-16 3.404000e-16 3.186000e-16 2.993099e-16 2.774000e-16 2.067952e-16 1.912000e-16 1.352000e-16 1.173081e-16 9.942000e-17 7.561000e-17 5.911000e-17 5.803292e-17 3.889000e-17 2.758000e-17 2.696357e-17 2.187000e-17 1.310000e-17 1.226208e-17 8.663000e-18 6.102000e-18 5.343935e-18 4.491000e-18 3.414000e-18 2.661000e-18 2.276780e-18 2.117000e-18 1.711000e-18 1.403000e-18 1.164000e-18 9.748000e-19 9.648457e-19 7.719000e-19 5.072427e-19 2.748000e-19 2.252604e-19 8.035033e-20 6.982000e-20 3.719165e-20 2.472000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 17 6.917000e-20 6.917000e-20 6.917000e-20 6.917000e-20 6.917000e-20 3.006470e-17 4.153000e-17 2.697000e-16 2.914422e-16 6.052000e-16 8.035710e-16 1.383833e-15 1.426000e-15 1.320000e-15 1.190613e-15 1.080000e-15 8.111000e-16 8.035461e-16 6.246000e-16 5.844573e-16 5.396000e-16 4.600216e-16 4.429000e-16 3.685000e-16 3.372239e-16 3.017000e-16 2.163518e-16 1.975000e-16 1.376000e-16 1.190980e-16 1.006000e-16 7.636000e-17 5.964000e-17 5.855280e-17 3.923000e-17 2.783000e-17 2.720925e-17 2.208000e-17 1.324000e-17 1.239377e-17 8.759000e-18 6.173000e-18 5.406935e-18 4.545000e-18 3.456000e-18 2.695000e-18 2.305836e-18 2.144000e-18 1.734000e-18 1.421000e-18 1.179000e-18 9.880000e-19 9.779133e-19 7.824000e-19 5.142288e-19 2.787000e-19 2.284596e-19 8.149931e-20 7.082000e-20 3.772864e-20 2.508000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 18 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.116000e-60 1.660311e-50 2.562000e-49 9.618865e-30 3.775538e-29 3.980000e-29 2.241000e-25 7.288328e-23 1.350000e-22 1.954000e-20 4.455321e-20 6.371000e-19 2.267790e-18 4.090000e-18 2.277900e-17 2.680000e-17 6.530000e-17 8.477733e-17 1.069000e-16 1.465435e-16 1.553000e-16 1.563000e-16 1.485992e-16 1.409000e-16 1.223000e-16 1.048000e-16 1.033442e-16 7.747000e-17 5.888000e-17 5.775509e-17 4.846000e-17 3.088000e-17 2.904439e-17 2.116000e-17 1.525000e-17 1.343836e-17 1.140000e-17 8.766000e-18 6.893000e-18 5.922563e-18 5.519000e-18 4.487000e-18 3.694000e-18 3.075000e-18 2.584000e-18 2.557949e-18 2.053000e-18 1.353103e-18 7.384000e-19 6.055485e-19 2.169394e-19 1.887000e-19 1.006252e-19 6.696000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 19 1.297000e-52 1.297000e-52 1.297000e-52 1.297000e-52 1.297000e-52 3.688956e-33 5.099000e-33 1.334000e-26 1.244424e-24 1.901000e-23 1.199714e-18 4.708988e-18 4.964000e-18 4.191000e-17 1.153315e-16 1.781000e-16 4.613000e-16 4.734469e-16 7.612000e-16 8.306232e-16 9.082000e-16 9.500877e-16 9.591000e-16 8.819000e-16 8.255749e-16 7.616000e-16 5.654301e-16 5.221000e-16 3.688000e-16 3.199448e-16 2.711000e-16 2.062000e-16 1.612000e-16 1.582596e-16 1.060000e-16 7.514000e-17 7.345803e-17 5.956000e-17 3.563000e-17 3.334493e-17 2.353000e-17 1.656000e-17 1.449426e-17 1.217000e-17 9.247000e-18 7.204000e-18 6.160109e-18 5.726000e-18 4.628000e-18 3.792000e-18 3.144000e-18 2.633000e-18 2.606066e-18 2.084000e-18 1.369090e-18 7.412000e-19 6.075510e-19 2.166090e-19 1.882000e-19 1.002265e-19 6.660000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 20 7.350000e-57 7.350000e-57 7.350000e-57 7.350000e-57 7.350000e-57 2.166059e-35 2.994000e-35 3.681000e-28 7.396303e-26 1.136000e-24 2.885668e-19 1.132661e-18 1.194000e-18 1.314000e-17 4.278033e-17 6.812000e-17 2.061000e-16 2.132893e-16 3.836000e-16 4.380524e-16 4.989000e-16 5.832515e-16 6.014000e-16 6.047000e-16 5.822262e-16 5.567000e-16 4.388342e-16 4.128000e-16 3.028000e-16 2.651460e-16 2.275000e-16 1.755000e-16 1.386000e-16 1.361332e-16 9.229000e-17 6.591000e-17 6.445798e-17 5.246000e-17 3.160000e-17 2.958876e-17 2.095000e-17 1.478000e-17 1.294954e-17 1.089000e-17 8.283000e-18 6.459000e-18 5.526702e-18 5.139000e-18 4.155000e-18 3.407000e-18 2.826000e-18 2.368000e-18 2.343813e-18 1.875000e-18 1.232177e-18 6.676000e-19 5.472434e-19 1.951835e-19 1.696000e-19 9.034423e-20 6.005000e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
