n   Temperature [K]
 36 5.802259e+03 1.160452e+04 1.740678e+04 2.320904e+04 5.802259e+04 8.123163e+04 1.160452e+05 1.740678e+05 2.669039e+05 3.713446e+05 6.034349e+05 8.587343e+05 1.160452e+06 1.914745e+06 2.727062e+06 3.597401e+06 4.525762e+06 5.512146e+06 7.600959e+06 9.805818e+06 1.160452e+07 1.672211e+07 2.233870e+07 2.847749e+07 3.516169e+07 4.241451e+07 5.025917e+07 5.871886e+07 6.781680e+07 7.757620e+07 8.802027e+07 9.917221e+07 1.160452e+08 2.320904e+08 5.802259e+08 1.160452e+09
Q   Rate [m3/s]
  1 5.042000e-19 3.028000e-19 2.192000e-19 1.721000e-19 7.447000e-20 5.351000e-20 3.695000e-20 2.479000e-20 2.036000e-20 2.528000e-20 4.605000e-20 6.771000e-20 8.669000e-20 1.114000e-19 1.201000e-19 1.210000e-19 1.178000e-19 1.124000e-19 9.893000e-20 8.549000e-20 7.601000e-20 5.588000e-20 4.187000e-20 3.205000e-20 2.503000e-20 1.988000e-20 1.602000e-20 1.308000e-20 1.080000e-20 9.011000e-21 7.581000e-21 6.428000e-21 5.161000e-21 1.914000e-21 4.985000e-22 1.780000e-22
  2 1.367000e-18 8.605000e-19 6.417000e-19 5.153000e-19 2.399000e-19 1.764000e-19 1.255000e-19 8.447000e-20 6.091000e-20 5.734000e-20 7.189000e-20 9.135000e-20 1.089000e-19 1.314000e-19 1.381000e-19 1.373000e-19 1.326000e-19 1.259000e-19 1.103000e-19 9.517000e-20 8.459000e-20 6.221000e-20 4.665000e-20 3.574000e-20 2.792000e-20 2.219000e-20 1.790000e-20 1.462000e-20 1.208000e-20 1.007000e-20 8.478000e-21 7.190000e-21 5.774000e-21 2.143000e-21 5.586000e-22 1.995000e-22
  3 2.694000e-18 1.751000e-18 1.335000e-18 1.090000e-18 5.372000e-19 4.038000e-19 2.938000e-19 2.022000e-19 1.416000e-19 1.191000e-19 1.178000e-19 1.297000e-19 1.426000e-19 1.580000e-19 1.605000e-19 1.567000e-19 1.499000e-19 1.415000e-19 1.235000e-19 1.067000e-19 9.496000e-20 7.019000e-20 5.287000e-20 4.065000e-20 3.185000e-20 2.536000e-20 2.049000e-20 1.676000e-20 1.386000e-20 1.158000e-20 9.751000e-21 8.277000e-21 6.652000e-21 2.476000e-21 6.468000e-22 2.313000e-22
  4 4.472000e-18 2.969000e-18 2.300000e-18 1.902000e-18 9.797000e-19 7.493000e-19 5.555000e-19 3.899000e-19 2.739000e-19 2.216000e-19 1.911000e-19 1.896000e-19 1.928000e-19 1.955000e-19 1.905000e-19 1.820000e-19 1.718000e-19 1.611000e-19 1.398000e-19 1.207000e-19 1.076000e-19 7.991000e-20 6.049000e-20 4.670000e-20 3.671000e-20 2.931000e-20 2.373000e-20 1.945000e-20 1.611000e-20 1.347000e-20 1.136000e-20 9.650000e-21 7.765000e-21 2.902000e-21 7.602000e-22 2.723000e-22
  5 6.691000e-18 4.510000e-18 3.532000e-18 2.948000e-18 1.573000e-18 1.222000e-18 9.281000e-19 6.880000e-19 5.287000e-19 4.538000e-19 3.861000e-19 3.526000e-19 3.279000e-19 2.888000e-19 2.598000e-19 2.359000e-19 2.156000e-19 1.977000e-19 1.674000e-19 1.428000e-19 1.266000e-19 9.362000e-20 7.084000e-20 5.473000e-20 4.306000e-20 3.443000e-20 2.791000e-20 2.289000e-20 1.898000e-20 1.588000e-20 1.340000e-20 1.139000e-20 9.174000e-21 3.438000e-21 9.034000e-22 3.242000e-22
  6 9.344000e-18 6.366000e-18 5.026000e-18 4.224000e-18 2.317000e-18 1.822000e-18 1.405000e-18 1.058000e-18 8.163000e-19 6.909000e-19 5.629000e-19 4.921000e-19 4.406000e-19 3.655000e-19 3.175000e-19 2.817000e-19 2.533000e-19 2.297000e-19 1.925000e-19 1.637000e-19 1.452000e-19 1.076000e-19 8.177000e-20 6.343000e-20 5.009000e-20 4.017000e-20 3.264000e-20 2.683000e-20 2.228000e-20 1.868000e-20 1.578000e-20 1.343000e-20 1.083000e-20 4.080000e-21 1.077000e-21 3.875000e-22
  7 1.244000e-17 8.534000e-18 6.779000e-18 5.726000e-18 3.211000e-18 2.552000e-18 1.993000e-18 1.522000e-18 1.181000e-18 9.921000e-19 7.855000e-19 6.679000e-19 5.819000e-19 4.607000e-19 3.886000e-19 3.383000e-19 2.996000e-19 2.687000e-19 2.223000e-19 1.882000e-19 1.667000e-19 1.239000e-19 9.448000e-20 7.358000e-20 5.830000e-20 4.689000e-20 3.820000e-20 3.147000e-20 2.619000e-20 2.199000e-20 1.860000e-20 1.585000e-20 1.281000e-20 4.851000e-21 1.287000e-21 4.644000e-22
  8 1.596000e-17 1.101000e-17 8.793000e-18 7.457000e-18 4.254000e-18 3.411000e-18 2.694000e-18 2.083000e-18 1.625000e-18 1.359000e-18 1.057000e-18 8.817000e-19 7.538000e-19 5.771000e-19 4.750000e-19 4.060000e-19 3.555000e-19 3.155000e-19 2.574000e-19 2.165000e-19 1.915000e-19 1.425000e-19 1.090000e-19 8.516000e-20 6.770000e-20 5.460000e-20 4.460000e-20 3.682000e-20 3.070000e-20 2.582000e-20 2.188000e-20 1.867000e-20 1.511000e-20 5.755000e-21 1.536000e-21 5.559000e-22
  9 1.991000e-17 1.380000e-17 1.106000e-17 9.407000e-18 5.441000e-18 4.408000e-18 3.529000e-18 2.772000e-18 2.182000e-18 1.824000e-18 1.400000e-18 1.150000e-18 9.685000e-19 7.205000e-19 5.809000e-19 4.891000e-19 4.226000e-19 3.721000e-19 2.994000e-19 2.498000e-19 2.202000e-19 1.635000e-19 1.256000e-19 9.829000e-20 7.836000e-20 6.337000e-20 5.187000e-20 4.292000e-20 3.585000e-20 3.020000e-20 2.563000e-20 2.190000e-20 1.775000e-20 6.802000e-21 1.825000e-21 6.632000e-22
