n   Temperature [K]
 36 5.802259e+03 1.160452e+04 1.740678e+04 2.320904e+04 5.802259e+04 8.123163e+04 1.160452e+05 1.740678e+05 2.669039e+05 3.713446e+05 6.034349e+05 8.587343e+05 1.160452e+06 1.914745e+06 2.727062e+06 3.597401e+06 4.525762e+06 5.512146e+06 7.600959e+06 9.805818e+06 1.160452e+07 1.672211e+07 2.233870e+07 2.847749e+07 3.516169e+07 4.241451e+07 5.025917e+07 5.871886e+07 6.781680e+07 7.757620e+07 8.802027e+07 9.917221e+07 1.160452e+08 2.320904e+08 5.802259e+08 1.160452e+09
Q   Rate [m3/s]
  1 3.391000e-18 3.013000e-18 2.365000e-18 1.868000e-18 7.256000e-19 6.200000e-19 7.456000e-19 1.007000e-18 1.125000e-18 1.043000e-18 7.684000e-19 5.549000e-19 4.007000e-19 2.179000e-19 1.369000e-19 9.390000e-20 6.833000e-20 5.187000e-20 3.299000e-20 2.300000e-20 1.810000e-20 1.074000e-20 7.079000e-21 4.982000e-21 3.666000e-21 2.789000e-21 2.175000e-21 1.731000e-21 1.400000e-21 1.149000e-21 9.530000e-22 7.989000e-22 6.330000e-22 2.259000e-22 5.749000e-23 2.037000e-23
  2 5.217000e-35 1.921000e-25 2.682000e-22 9.759000e-21 4.707000e-18 1.270000e-17 2.321000e-17 3.094000e-17 3.057000e-17 2.602000e-17 1.747000e-17 1.205000e-17 8.451000e-18 4.446000e-18 2.750000e-18 1.868000e-18 1.349000e-18 1.017000e-18 6.385000e-19 4.403000e-19 3.439000e-19 2.008000e-19 1.308000e-19 9.126000e-20 6.671000e-20 5.046000e-20 3.918000e-20 3.107000e-20 2.506000e-20 2.050000e-20 1.697000e-20 1.420000e-20 1.123000e-20 3.978000e-21 1.008000e-21 3.564000e-22
  3 1.491000e-15 6.520000e-16 3.810000e-16 2.564000e-16 7.696000e-17 6.650000e-17 7.475000e-17 8.688000e-17 8.499000e-17 7.325000e-17 5.022000e-17 3.506000e-17 2.479000e-17 1.317000e-17 8.183000e-18 5.572000e-18 4.029000e-18 3.040000e-18 1.911000e-18 1.318000e-18 1.030000e-18 6.011000e-19 3.915000e-19 2.730000e-19 1.995000e-19 1.509000e-19 1.171000e-19 9.285000e-20 7.487000e-20 6.124000e-20 5.070000e-20 4.242000e-20 3.353000e-20 1.187000e-20 3.007000e-21 1.064000e-21
  4 3.831000e-46 4.011000e-31 3.349000e-26 9.341000e-24 2.669000e-19 1.930000e-18 8.226000e-18 2.303000e-17 4.000000e-17 4.655000e-17 4.295000e-17 3.456000e-17 2.668000e-17 1.565000e-17 1.017000e-17 7.111000e-18 5.228000e-18 3.991000e-18 2.546000e-18 1.772000e-18 1.391000e-18 8.182000e-19 5.354000e-19 3.744000e-19 2.741000e-19 2.076000e-19 1.614000e-19 1.280000e-19 1.033000e-19 8.456000e-20 7.004000e-20 5.862000e-20 4.636000e-20 1.644000e-20 4.167000e-21 1.474000e-21
  5 9.905000e-25 3.601000e-20 9.228000e-19 4.170000e-18 4.555000e-17 6.705000e-17 8.375000e-17 8.750000e-17 7.501000e-17 5.974000e-17 3.779000e-17 2.537000e-17 1.752000e-17 9.060000e-18 5.560000e-18 3.759000e-18 2.706000e-18 2.035000e-18 1.274000e-18 8.766000e-19 6.838000e-19 3.982000e-19 2.590000e-19 1.804000e-19 1.317000e-19 9.956000e-20 7.727000e-20 6.123000e-20 4.937000e-20 4.037000e-20 3.342000e-20 2.795000e-20 2.209000e-20 7.820000e-21 1.980000e-21 7.001000e-22
  6 1.657000e-15 1.137000e-15 7.719000e-16 5.602000e-16 1.886000e-16 1.401000e-16 1.176000e-16 1.064000e-16 9.221000e-17 7.639000e-17 5.120000e-17 3.554000e-17 2.508000e-17 1.331000e-17 8.273000e-18 5.635000e-18 4.077000e-18 3.077000e-18 1.937000e-18 1.337000e-18 1.045000e-18 6.113000e-19 3.986000e-19 2.783000e-19 2.035000e-19 1.540000e-19 1.196000e-19 9.488000e-20 7.654000e-20 6.263000e-20 5.187000e-20 4.341000e-20 3.433000e-20 1.217000e-20 3.085000e-21 1.092000e-21
  7 6.164000e-28 1.071000e-21 9.917000e-20 8.428000e-19 2.559000e-17 4.576000e-17 7.005000e-17 9.146000e-17 9.533000e-17 8.527000e-17 6.094000e-17 4.347000e-17 3.118000e-17 1.683000e-17 1.054000e-17 7.214000e-18 5.235000e-18 3.962000e-18 2.502000e-18 1.733000e-18 1.357000e-18 7.962000e-19 5.205000e-19 3.640000e-19 2.665000e-19 2.019000e-19 1.570000e-19 1.246000e-19 1.006000e-19 8.236000e-20 6.824000e-20 5.713000e-20 4.520000e-20 1.605000e-20 4.073000e-21 1.442000e-21
  8 6.940000e-26 1.389000e-20 6.255000e-19 3.695000e-18 5.083000e-17 7.001000e-17 8.728000e-17 1.100000e-16 1.322000e-16 1.366000e-16 1.174000e-16 9.263000e-17 7.091000e-17 4.132000e-17 2.682000e-17 1.873000e-17 1.377000e-17 1.052000e-17 6.718000e-18 4.681000e-18 3.678000e-18 2.169000e-18 1.422000e-18 9.957000e-19 7.299000e-19 5.533000e-19 4.304000e-19 3.417000e-19 2.759000e-19 2.260000e-19 1.872000e-19 1.568000e-19 1.240000e-19 4.406000e-20 1.118000e-20 3.957000e-21
  9 1.790000e-20 7.829000e-18 4.575000e-17 9.735000e-17 2.107000e-16 1.991000e-16 1.806000e-16 1.739000e-16 1.794000e-16 1.761000e-16 1.474000e-16 1.157000e-16 8.842000e-17 5.153000e-17 3.346000e-17 2.339000e-17 1.721000e-17 1.315000e-17 8.407000e-18 5.863000e-18 4.609000e-18 2.722000e-18 1.786000e-18 1.251000e-18 9.178000e-19 6.960000e-19 5.416000e-19 4.302000e-19 3.474000e-19 2.845000e-19 2.358000e-19 1.975000e-19 1.563000e-19 5.555000e-20 1.410000e-20 4.992000e-21
