n   Temperature [K]
 36 5.802259e+03 1.160452e+04 1.740678e+04 2.320904e+04 5.802259e+04 8.123163e+04 1.160452e+05 1.740678e+05 2.669039e+05 3.713446e+05 6.034349e+05 8.587343e+05 1.160452e+06 1.914745e+06 2.727062e+06 3.597401e+06 4.525762e+06 5.512146e+06 7.600959e+06 9.805818e+06 1.160452e+07 1.672211e+07 2.233870e+07 2.847749e+07 3.516169e+07 4.241451e+07 5.025917e+07 5.871886e+07 6.781680e+07 7.757620e+07 8.802027e+07 9.917221e+07 1.160452e+08 2.320904e+08 5.802259e+08 1.160452e+09
Q   Rate [m3/s]
  1 4.419000e-27 2.026000e-22 1.047000e-20 8.684000e-20 2.974000e-18 4.701000e-18 5.688000e-18 5.454000e-18 4.263000e-18 3.201000e-18 1.903000e-18 1.243000e-18 8.462000e-19 4.337000e-19 2.662000e-19 1.802000e-19 1.300000e-19 9.788000e-20 6.143000e-20 4.233000e-20 3.306000e-20 1.928000e-20 1.255000e-20 8.753000e-21 6.394000e-21 4.835000e-21 3.753000e-21 2.975000e-21 2.399000e-21 1.962000e-21 1.624000e-21 1.359000e-21 1.074000e-21 3.803000e-22 9.631000e-23 3.406000e-23
  2 1.070000e-20 2.389000e-19 5.612000e-19 9.300000e-19 5.803000e-18 8.232000e-18 9.444000e-18 8.813000e-18 6.807000e-18 5.096000e-18 3.046000e-18 2.014000e-18 1.392000e-18 7.337000e-19 4.586000e-19 3.145000e-19 2.288000e-19 1.735000e-19 1.098000e-19 7.610000e-20 5.961000e-20 3.495000e-20 2.282000e-20 1.594000e-20 1.166000e-20 8.827000e-21 6.857000e-21 5.439000e-21 4.388000e-21 3.590000e-21 2.973000e-21 2.488000e-21 1.967000e-21 6.972000e-22 1.766000e-22 6.248000e-23
  3 1.000000e-76 1.000000e-76 5.305000e-61 5.671000e-50 2.465000e-30 1.085000e-26 5.036000e-24 4.944000e-22 9.678000e-21 3.971000e-20 1.250000e-19 1.796000e-19 1.979000e-19 1.726000e-19 1.346000e-19 1.043000e-19 8.197000e-20 6.551000e-20 4.428000e-20 3.188000e-20 2.548000e-20 1.545000e-20 1.029000e-20 7.271000e-21 5.364000e-21 4.085000e-21 3.188000e-21 2.538000e-21 2.053000e-21 1.684000e-21 1.397000e-21 1.171000e-21 9.274000e-22 3.304000e-22 8.399000e-23 2.974000e-23
  4 1.000000e-76 1.000000e-76 6.742000e-72 3.123000e-58 8.621000e-34 3.266000e-29 7.733000e-26 2.720000e-23 1.300000e-21 8.557000e-21 4.290000e-20 7.696000e-20 9.714000e-20 9.877000e-20 8.261000e-20 6.664000e-20 5.373000e-20 4.371000e-20 3.022000e-20 2.205000e-20 1.775000e-20 1.089000e-20 7.299000e-21 5.183000e-21 3.835000e-21 2.927000e-21 2.288000e-21 1.824000e-21 1.477000e-21 1.212000e-21 1.007000e-21 8.440000e-22 6.690000e-22 2.388000e-22 6.078000e-23 2.153000e-23
  5 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76 1.000000e-76
