n   Temperature [K]
 36 5.802259e+03 1.160452e+04 1.740678e+04 2.320904e+04 5.802259e+04 8.123163e+04 1.160452e+05 1.740678e+05 2.669039e+05 3.713446e+05 6.034349e+05 8.587343e+05 1.160452e+06 1.914745e+06 2.727062e+06 3.597401e+06 4.525762e+06 5.512146e+06 7.600959e+06 9.805818e+06 1.160452e+07 1.672211e+07 2.233870e+07 2.847749e+07 3.516169e+07 4.241451e+07 5.025917e+07 5.871886e+07 6.781680e+07 7.757620e+07 8.802027e+07 9.917221e+07 1.160452e+08 2.320904e+08 5.802259e+08 1.160452e+09
Q   Rate [m3/s]
  1 1.422000e-18 9.160000e-19 6.949000e-19 5.657000e-19 2.761000e-19 2.067000e-19 1.500000e-19 1.019000e-19 6.653000e-20 4.698000e-20 2.754000e-20 1.850000e-20 1.281000e-20 7.051000e-21 4.741000e-21 3.390000e-21 2.558000e-21 2.003000e-21 1.338000e-21 9.680000e-22 7.801000e-22 4.864000e-22 3.332000e-22 2.421000e-22 1.832000e-22 1.428000e-22 1.139000e-22 9.246000e-23 7.621000e-23 6.360000e-23 5.364000e-23 4.565000e-23 3.690000e-23 1.435000e-23 4.067000e-24 1.555000e-24
  2 2.680000e-18 1.759000e-18 1.355000e-18 1.115000e-18 5.673000e-19 4.320000e-19 3.186000e-19 2.211000e-19 1.471000e-19 1.056000e-19 6.365000e-20 4.307000e-20 3.092000e-20 1.688000e-20 1.105000e-20 8.059000e-21 6.182000e-21 4.874000e-21 3.283000e-21 2.389000e-21 1.932000e-21 1.213000e-21 8.348000e-22 6.088000e-22 4.620000e-22 3.609000e-22 2.884000e-22 2.346000e-22 1.937000e-22 1.619000e-22 1.367000e-22 1.165000e-22 9.431000e-23 3.689000e-23 1.052000e-23 4.036000e-24
  3 6.929000e-18 4.719000e-18 3.734000e-18 3.146000e-18 1.758000e-18 1.398000e-18 1.085000e-18 8.007000e-19 5.704000e-19 4.328000e-19 2.819000e-19 2.031000e-19 1.513000e-19 9.086000e-20 6.238000e-20 4.596000e-20 3.575000e-20 2.882000e-20 1.923000e-20 1.410000e-20 1.154000e-20 7.604000e-21 5.406000e-21 4.016000e-21 3.092000e-21 2.446000e-21 1.974000e-21 1.620000e-21 1.348000e-21 1.134000e-21 9.637000e-22 8.257000e-22 6.731000e-22 2.704000e-22 7.928000e-23 3.094000e-23
  4 1.019000e-17 6.997000e-18 5.567000e-18 4.714000e-18 2.681000e-18 2.150000e-18 1.683000e-18 1.257000e-18 9.075000e-19 6.960000e-19 4.609000e-19 3.349000e-19 2.529000e-19 1.545000e-19 1.071000e-19 7.961000e-20 6.189000e-20 4.976000e-20 3.479000e-20 2.521000e-20 2.051000e-20 1.329000e-20 9.573000e-21 7.192000e-21 5.561000e-21 4.412000e-21 3.571000e-21 2.938000e-21 2.449000e-21 2.065000e-21 1.757000e-21 1.508000e-21 1.231000e-21 4.981000e-22 1.470000e-22 5.761000e-23
  5 1.404000e-17 9.695000e-18 7.752000e-18 6.583000e-18 3.804000e-18 3.062000e-18 2.418000e-18 1.821000e-18 1.329000e-18 1.028000e-18 6.891000e-19 5.064000e-19 3.843000e-19 2.377000e-19 1.669000e-19 1.247000e-19 9.758000e-20 7.877000e-20 5.527000e-20 4.127000e-20 3.331000e-20 2.132000e-20 1.519000e-20 1.156000e-20 9.012000e-21 7.171000e-21 5.819000e-21 4.797000e-21 4.006000e-21 3.383000e-21 2.883000e-21 2.477000e-21 2.026000e-21 8.245000e-22 2.449000e-22 9.629000e-23
  6 1.846000e-17 1.280000e-17 1.027000e-17 8.752000e-18 5.116000e-18 4.143000e-18 3.288000e-18 2.495000e-18 1.835000e-18 1.430000e-18 9.689000e-19 7.178000e-19 5.492000e-19 3.436000e-19 2.422000e-19 1.823000e-19 1.432000e-19 1.160000e-19 8.139000e-20 6.182000e-20 5.076000e-20 3.214000e-20 2.270000e-20 1.714000e-20 1.354000e-20 1.083000e-20 8.806000e-21 7.273000e-21 6.084000e-21 5.144000e-21 4.390000e-21 3.776000e-21 3.093000e-21 1.266000e-21 3.780000e-22 1.491000e-22
  7 2.479000e-17 1.726000e-17 1.389000e-17 1.187000e-17 7.036000e-18 5.737000e-18 4.577000e-18 3.510000e-18 2.611000e-18 2.053000e-18 1.412000e-18 1.059000e-18 8.184000e-19 5.196000e-19 3.704000e-19 2.818000e-19 2.227000e-19 1.814000e-19 1.292000e-19 9.703000e-20 8.087000e-20 5.238000e-20 3.662000e-20 2.740000e-20 2.147000e-20 1.740000e-20 1.447000e-20 1.184000e-20 9.934000e-21 8.419000e-21 7.198000e-21 6.203000e-21 5.092000e-21 2.101000e-21 6.324000e-22 2.506000e-22
  8 3.055000e-17 2.132000e-17 1.720000e-17 1.473000e-17 8.793000e-18 7.196000e-18 5.768000e-18 4.443000e-18 3.324000e-18 2.626000e-18 1.821000e-18 1.373000e-18 1.067000e-18 6.834000e-19 4.902000e-19 3.734000e-19 2.972000e-19 2.421000e-19 1.724000e-19 1.309000e-19 1.085000e-19 7.224000e-20 5.017000e-20 3.733000e-20 2.910000e-20 2.347000e-20 1.942000e-20 1.641000e-20 1.360000e-20 1.154000e-20 9.875000e-21 8.519000e-21 7.003000e-21 2.902000e-21 8.776000e-22 3.487000e-22
  9 4.026000e-17 2.954000e-17 2.389000e-17 2.051000e-17 1.240000e-17 1.022000e-17 8.261000e-18 6.417000e-18 4.868000e-18 3.890000e-18 2.747000e-18 2.101000e-18 1.654000e-18 1.085000e-18 7.899000e-19 6.098000e-19 4.887000e-19 4.026000e-19 2.900000e-19 2.220000e-19 1.866000e-19 1.244000e-19 8.981000e-20 6.613000e-20 5.106000e-20 4.081000e-20 3.351000e-20 2.810000e-20 2.398000e-20 2.077000e-20 1.760000e-20 1.522000e-20 1.256000e-20 5.273000e-21 1.614000e-21 6.458000e-22
